1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,5,6,7,8,9
11.78024605,35.1552568,36.85559148,37.46542858,37.60618325,38.608464,122.505967,176.0756496,258.4272174,264.5924556,278.5572078,18.1483502,282.3972166,304.2370092,325.3230228,328.5238712,508.7874558,508.7943751,508.8047444,508.8181821,509.3854968,514.9007729,18.76388161,518.2527892,529.4024965,535.5917327,541.6585622,,,,,,,20.15199933,25.82063939,30.30774313,33.30523989,33.43482624,33.53520968
11.93419495,35.76151157,35.92225592,37.46956207,37.63379645,38.53070992,127.0507906,162.9414883,176.8590281,278.2592222,282.014002,17.58121977,282.3715743,322.6531126,325.3842106,328.5039904,492.3121638,499.4540135,508.7952076,508.8065336,509.322161,520.1353632,18.84665011,524.9526487,534.3816516,547.2758241,552.1277486,,,,,,,20.18031066,25.33258113,30.32243981,33.41094461,34.63758385,34.8270875
11.64234636,35.74364531,35.9244735,37.39607081,37.48579106,38.60501402,129.4420627,155.058028,156.9723019,194.6889555,283.6418642,16.69914889,295.2893248,327.4538465,329.9526542,353.3080367,492.3153758,500.4693349,508.8036863,508.8066909,519.4601066,524.6035766,18.12318594,524.9518702,534.5064027,550.6486867,553.1149995,,,,,,,19.85302717,25.15046545,29.64946264,33.40556409,34.14916152,34.78156909
11.41889245,34.66537959,35.8259762,38.94355948,40.05782208,40.58007461,124.612481,144.7722964,150.0543906,169.8759019,211.4935868,16.84784095,296.4737547,338.904081,363.7045407,372.7143303,500.5989701,500.792149,508.8030227,508.8085772,508.8101995,508.8181685,18.206582,522.8325442,536.8472921,562.0297271,579.0623455,,,,,,,20.02517137,26.1034013,29.57913066,31.75571679,33.52506316,33.60722298
11.70530197,33.64169315,34.81753991,38.92576747,40.00935673,40.41742335,118.2139435,134.1557363,153.5505999,167.785963,223.4981402,16.81563708,306.4255344,333.3354556,368.7834255,383.993517,463.0330733,507.0556401,508.809795,508.8126518,526.5323167,527.2957472,18.87170882,536.1586479,540.016925,550.8101033,568.8026505,,,,,,,19.60136528,25.47224503,32.0506588,32.49956425,32.95540613,33.35266949
11.45539035,33.7886259,37.54911873,40.06272097,40.10595371,41.19037969,116.1208966,130.0004212,155.0949256,169.2113139,221.1248229,17.13437411,299.3310088,336.2478953,378.4417057,379.7399592,508.8008002,508.8044292,508.8077174,508.8180543,513.9703841,516.8627775,19.7219979,535.7860548,541.1719152,546.5420796,566.1012973,,,,,,,20.17456412,26.42865375,32.39682393,33.19339952,33.50249822,33.67989419
12.45456853,34.50667031,35.74203994,40.12385262,40.48159066,44.16326695,114.2222544,130.1219903,150.1170752,166.1127954,225.1710728,17.40134109,300.5332474,344.8864797,376.1322223,386.273975,463.0345806,498.9228347,508.8259774,508.8349187,520.8207935,532.0860055,18.5821097,540.4356172,540.8065885,550.8099352,571.2283408,,,,,,,19.55554255,26.24785653,30.26310585,32.32566364,32.52111643,32.97146687
11.42570425,33.81178296,35.75847215,40.10966814,40.22202323,43.95460397,117.9832203,134.084926,148.1473314,169.352279,222.6688802,17.54767014,298.3153574,346.1891281,368.7837385,379.9850489,503.2452426,508.8026251,508.8067985,508.8082529,508.8180767,518.0505661,18.98629428,531.1554808,537.3824712,556.7934465,563.8313046,,,,,,,19.95592074,26.89693481,31.82861537,32.51616121,33.37797816,33.57792443
12.11687093,33.44882439,34.87249946,39.3635586,40.06172615,43.86094758,114.5871354,131.2277433,150.2874293,166.9290428,226.6234528,17.24084204,301.5556587,344.8921259,372.6501586,383.9945344,463.0312053,463.0345463,506.478402,525.5280277,527.1625178,535.3215583,18.5524744,540.1775972,550.8072504,550.8131397,568.7118872,,,,,,,19.36492441,26.13767343,29.88146456,32.39490948,32.87714105,32.95183166
