Node_ID,Load_Combination,u1,u2,u3,r1,r2,r3
P021120,1.2D+1.6L,18.2655115447529,3.11146605736919,-0.0768852807905171,-0.00233598131903893,0.00360507630285196,0.00119302675651148
P021121,1.2D+1.6L,6.56528196975907,-1.73145628190651,0.34199760851641,0.000408181908422052,0.00457740214615667,0.000381426402462244
P021122,1.2D+1.6L,2.29927775360369,0.773424850374026,0.153118061728635,-0.000272307365867362,0.000804684429228105,-1.03778578937343E-06
P021123,1.2D+1.6L,-0.32639780908587,1.06580435133962,0.15475757748238,-0.000598408522336715,4.54251411274732E-05,0
P021218,1.2D+1.6L,-0.858651187321518,4.46047498540256,0.159111578291334,-0.00217725081099339,-0.0198896381769359,0.030093211448667
P021219,1.2D+1.6L,25.5888336416329,11.6217089528013,1.60242378340235,-0.0119951211619382,0.0177735031369975,0.00221315487389927
P021220,1.2D+1.6L,37.6056909510804,32.2541480289114,43.3039391653367,-0.0279720246760974,-0.0152142398681943,-0.0179223057193082
P021221,1.2D+1.6L,8.05984424512764,12.6074337712953,0.110010834296555,-0.00837153045663273,0.00342373505380218,-0.000306805469470697
P021222,1.2D+1.6L,1.06547877040753,2.61652038324714,0.0224442527257545,-0.00153015212089439,0.00158365585430299,0.00545163983767621
P021223,1.2D+1.6L,0.803615853267443,2.11625396616897,0.563894712266925,-0.00137768187903367,-0.000279616237014234,0.0360406731554271
P021321,1.2D+1.6L,21.9481602349463,25.5719371664204,0.907276780937472,-0.00771835801914528,0.0132966862501899,0.0407110331350422
P021322,1.2D+1.6L,9.56520879189126,11.5688680776329,12.5529969358853,-0.00800322069620637,-0.000905680634202464,0.0871019354969279
P021323,1.2D+1.6L,2.47828019878069,1.08157630215647,1.73341773008921,-0.000207264418957178,0.000673067525497463,0.00992169992227197
P031119,1.2D+1.6L,2.47828019878069,1.08157630215647,1.73341773008921,-0.000207264418957178,0.000673067525497463,0.00992169992227197
P031120,1.2D+1.6L,22.9091138458191,7.04956427759843,0.00103380510002218,-0.00174844872191598,0.00169618416684041,0.00145531680241066
P031121,1.2D+1.6L,18.9833407112843,-1.95580830155612,0.410075168194225,-7.95250929859993E-05,0.0070002684753018,0.000687537289964396
X00111502,1.2D+1.6L,18.9833407112843,-1.95580830155612,0.410075168194225,-7.95250929859993E-05,0.0070002684753018,0.000687537289964396
X00111606,1.2D+1.6L,18.9833407112843,-1.95580830155612,0.410075168194225,-7.95250929859993E-05,0.0070002684753018,0.000687537289964396
X00111610,1.2D+1.6L,18.9833407112843,-1.95580830155612,0.410075168194225,-7.95250929859993E-05,0.0070002684753018,0.000687537289964396
X00111715,1.2D+1.6L,18.9833407112843,-1.95580830155612,0.410075168194225,-7.95250929859993E-05,0.0070002684753018,0.000687537289964396
X00111717,1.2D+1.6L,18.9833407112843,-1.95580830155612,0.410075168194225,-7.95250929859993E-05,0.0070002684753018,0.000687537289964396
X00111721,1.2D+1.6L,18.9833407112843,-1.95580830155612,0.410075168194225,-7.95250929859993E-05,0.0070002684753018,0.000687537289964396
X00111826,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00111828,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00111832,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00111939,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00111941,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00111945,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112052,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112054,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112058,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112165,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112167,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112171,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112278,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112280,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112284,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112391,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112393,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X00112397,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X001124103,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X001124107,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X001217113,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X001218119,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X001218125,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X001219130,1.2D+1.6L,11.0549784005664,-0.858287178077183,-1.47756787430381,-0.000802735883588948,0.000395469848454543,0.0100877326738889
X001219132,1.2D+1.6L,-0.501722773237287,-0.76326805011368,-0.0219468513982094,0.00183105621364916,-0.000739974376778228,0.00105245726921413
X001219138,1.2D+1.6L,-0.501722773237287,-0.76326805011368,-0.0219468513982094,0.00183105621364916,-0.000739974376778228,0.00105245726921413
X001220143,1.2D+1.6L,33.8892865187485,-18.822677288505,21.1319481766462,0.0206995271932392,0.0144323430957035,-0.0195298993525581
X001220145,1.2D+1.6L,33.8892865187485,-18.822677288505,21.1319481766462,0.0206995271932392,0.0144323430957035,-0.0195298993525581
X001220151,1.2D+1.6L,33.8892865187485,-18.822677288505,21.1319481766462,0.0206995271932392,0.0144323430957035,-0.0195298993525581
X001221158,1.2D+1.6L,0.919976177614176,3.80486310253823,-4.12426417697815,-0.000391960745976875,-0.000810350264524678,6.93461539901509E-05
X001221160,1.2D+1.6L,0.919976177614176,3.80486310253823,-4.12426417697815,-0.000391960745976875,-0.000810350264524678,6.93461539901509E-05
X001221166,1.2D+1.6L,0.919976177614176,3.80486310253823,-4.12426417697815,-0.000391960745976875,-0.000810350264524678,6.93461539901509E-05
X001222173,1.2D+1.6L,0.919976177614176,3.80486310253823,-4.12426417697815,-0.000391960745976875,-0.000810350264524678,6.93461539901509E-05
X001222175,1.2D+1.6L,0.919976177614176,3.80486310253823,-4.12426417697815,-0.000391960745976875,-0.000810350264524678,6.93461539901509E-05
X001222181,1.2D+1.6L,0.919976177614176,3.80486310253823,-4.12426417697815,-0.000391960745976875,-0.000810350264524678,6.93461539901509E-05
X001223188,1.2D+1.6L,0.0986876140575179,-0.0347828611517568,0.0375700783803948,-0.000125982312194651,-0.000325611980704406,0.00273844669477046
X001223190,1.2D+1.6L,1.88784275390058,1.60261712403024,-1.6493021694384,0.00400995578964859,-0.000266859741625076,0.00341598360801602
X001223196,1.2D+1.6L,1.88784275390058,1.60261712403024,-1.6493021694384,0.00400995578964859,-0.000266859741625076,0.00341598360801602
X001224203,1.2D+1.6L,1.88784275390058,1.60261712403024,-1.6493021694384,0.00400995578964859,-0.000266859741625076,0.00341598360801602
X001224205,1.2D+1.6L,1.88784275390058,1.60261712403024,-1.6493021694384,0.00400995578964859,-0.000266859741625076,0.00341598360801602
X001225216,1.2D+1.6L,1.88784275390058,1.60261712403024,-1.6493021694384,0.00400995578964859,-0.000266859741625076,0.00341598360801602
X001319220,1.2D+1.6L,1.88784275390058,1.60261712403024,-1.6493021694384,0.00400995578964859,-0.000266859741625076,0.00341598360801602
X001320226,1.2D+1.6L,1.88784275390058,1.60261712403024,-1.6493021694384,0.00400995578964859,-0.000266859741625076,0.00341598360801602
X001321234,1.2D+1.6L,-0.100720303381003,4.24679658958244,-0.27725317668716,0.00271809791003969,-0.00023383805981023,0.00694799353459582
X001322242,1.2D+1.6L,12.2715523714509,-1.84588155504081,12.6190366067393,0.000709275165335687,-0.0017545791077097,0.00424169497768393
X001323250,1.2D+1.6L,0.623130809374061,0.456750785194692,-0.0744138284360668,0.0076417722212675,0.000185176479003351,0.00806307909180451
X011115263,1.2D+1.6L,-21796865889738.6,-257701538731087,35252525705267,-129773131858.446,28500543459.6743,128103909228.418
X011116267,1.2D+1.6L,8679654228768.67,-22977123018873.4,-7465140483661.68,-11293191145.9712,-8067278279.49144,11699960819.2368
X011116271,1.2D+1.6L,8679654228768.67,-22977123018873.4,-7465140483661.68,-11293191145.9712,-8067278279.49144,11699960819.2368
X011117276,1.2D+1.6L,8679654228768.67,-22977123018873.4,-7465140483661.68,-11293191145.9712,-8067278279.49144,11699960819.2368
X011117280,1.2D+1.6L,29506323750.0267,32770356942.9667,-88434692331780,-41842375911.5549,-46471041447.9266,-31181058.3965322
X011118285,1.2D+1.6L,1.18856938856396,2.09578013199639,-2.3102154499902,-0.000561123222939681,-0.0254751038134434,0.024430825518407
X011118287,1.2D+1.6L,1.18856938856396,2.09578013199639,-2.3102154499902,-0.000561123222939681,-0.0254751038134434,0.024430825518407
X011118291,1.2D+1.6L,1.18856938856396,2.09578013199639,-2.3102154499902,-0.000561123222939681,-0.0254751038134434,0.024430825518407
X011119298,1.2D+1.6L,1.18856938856396,2.09578013199639,-2.3102154499902,-0.000561123222939681,-0.0254751038134434,0.024430825518407
X011119300,1.2D+1.6L,1.18856938856396,2.09578013199639,-2.3102154499902,-0.000561123222939681,-0.0254751038134434,0.024430825518407
X011119304,1.2D+1.6L,1.18856938856396,2.09578013199639,-2.3102154499902,-0.000561123222939681,-0.0254751038134434,0.024430825518407
X011120311,1.2D+1.6L,43.0246214086449,-17.2668288397484,21.0935711876256,-0.021236379978108,-0.0148319547821598,0.00995727657931609
X011120313,1.2D+1.6L,43.0246214086449,-17.2668288397484,21.0935711876256,-0.021236379978108,-0.0148319547821598,0.00995727657931609
X011120317,1.2D+1.6L,43.0246214086449,-17.2668288397484,21.0935711876256,-0.021236379978108,-0.0148319547821598,0.00995727657931609
X011121324,1.2D+1.6L,4.41217945646384,-0.595525853978297,-0.388271397000004,0.000267871636091057,0.00278860335866619,0.000678772464533323
X011121326,1.2D+1.6L,4.41217945646384,-0.595525853978297,-0.388271397000004,0.000267871636091057,0.00278860335866619,0.000678772464533323
X011121330,1.2D+1.6L,4.41217945646384,-0.595525853978297,-0.388271397000004,0.000267871636091057,0.00278860335866619,0.000678772464533323
X011122337,1.2D+1.6L,4.41217945646384,-0.595525853978297,-0.388271397000004,0.000267871636091057,0.00278860335866619,0.000678772464533323
X011122339,1.2D+1.6L,5762014247923.23,40410970606938.6,-7869230489966.95,20411409262.1586,-6810227340.63975,-20026998332.4783
X011122343,1.2D+1.6L,5762014247923.23,40410970606938.6,-7869230489966.95,20411409262.1586,-6810227340.63975,-20026998332.4783
X011123350,1.2D+1.6L,5762014247923.23,40410970606938.6,-7869230489966.95,20411409262.1586,-6810227340.63975,-20026998332.4783
X011123354,1.2D+1.6L,0.217095279815185,-0.379021118577461,-2.34833104434356,0.00131450054022841,0.000412235698655037,0.000665887759259335
X011124359,1.2D+1.6L,0.217095279815185,-0.379021118577461,-2.34833104434356,0.00131450054022841,0.000412235698655037,0.000665887759259335
X011124361,1.2D+1.6L,0.217095279815185,-0.379021118577461,-2.34833104434356,0.00131450054022841,0.000412235698655037,0.000665887759259335
X011217366,1.2D+1.6L,0.217095279815185,-0.379021118577461,-2.34833104434356,0.00131450054022841,0.000412235698655037,0.000665887759259335
X011217368,1.2D+1.6L,0.217095279815185,-0.379021118577461,-2.34833104434356,0.00131450054022841,0.000412235698655037,0.000665887759259335
X011218372,1.2D+1.6L,11.2758910262002,4.63841304275346,-12.2664455104085,-0.00419576584162845,0.00249303306938192,0.0022728820783036
X011218376,1.2D+1.6L,11.2758910262002,4.63841304275346,-12.2664455104085,-0.00419576584162845,0.00249303306938192,0.0022728820783036
X011219381,1.2D+1.6L,11.3682557636539,12.6177226297506,15.8972821534758,-0.0103440462559688,0.0207040512248248,-0.00706655699140861
X011219387,1.2D+1.6L,11.3682557636539,12.6177226297506,15.8972821534758,-0.0103440462559688,0.0207040512248248,-0.00706655699140861
X011220392,1.2D+1.6L,11.3682557636539,12.6177226297506,15.8972821534758,-0.0103440462559688,0.0207040512248248,-0.00706655699140861
X011220398,1.2D+1.6L,11.3682557636539,12.6177226297506,15.8972821534758,-0.0103440462559688,0.0207040512248248,-0.00706655699140861
X011221405,1.2D+1.6L,11.3682557636539,12.6177226297506,15.8972821534758,-0.0103440462559688,0.0207040512248248,-0.00706655699140861
X011221407,1.2D+1.6L,11.3682557636539,12.6177226297506,15.8972821534758,-0.0103440462559688,0.0207040512248248,-0.00706655699140861
X011221413,1.2D+1.6L,11.3682557636539,12.6177226297506,15.8972821534758,-0.0103440462559688,0.0207040512248248,-0.00706655699140861
X011222420,1.2D+1.6L,11.6317485453051,1.94226961266984,1.30472021305029,-0.00503038529937362,0.00822295993618328,0.0137525285838628
X011222422,1.2D+1.6L,1.23795893463274,1.16914323830707,-0.389096909968529,0.00574309883293306,0.000622687597155757,0.00722301424862438
X011222428,1.2D+1.6L,1.23795893463274,1.16914323830707,-0.389096909968529,0.00574309883293306,0.000622687597155757,0.00722301424862438
X011223435,1.2D+1.6L,3.56189751232627,1.13176633190567,1.68558551250491,-0.000806030936257611,-0.00106789816832012,0.0061354596667483
X011223441,1.2D+1.6L,3.56189751232627,1.13176633190567,1.68558551250491,-0.000806030936257611,-0.00106789816832012,0.0061354596667483
X011224447,1.2D+1.6L,3.56189751232627,1.13176633190567,1.68558551250491,-0.000806030936257611,-0.00106789816832012,0.0061354596667483
X011225451,1.2D+1.6L,3.56189751232627,1.13176633190567,1.68558551250491,-0.000806030936257611,-0.00106789816832012,0.0061354596667483
X011319454,1.2D+1.6L,3.56189751232627,1.13176633190567,1.68558551250491,-0.000806030936257611,-0.00106789816832012,0.0061354596667483
X011320457,1.2D+1.6L,3.56189751232627,1.13176633190567,1.68558551250491,-0.000806030936257611,-0.00106789816832012,0.0061354596667483
X011320459,1.2D+1.6L,3.56189751232627,1.13176633190567,1.68558551250491,-0.000806030936257611,-0.00106789816832012,0.0061354596667483
X011321463,1.2D+1.6L,10.8141190363615,9.11957339253987,13.2106215167719,-0.00912288615136358,0.00520940068094779,0.0179960966393212
X011322469,1.2D+1.6L,0.573659585691012,3.68250477240549,0.403414479607037,-0.00985096515284789,-0.00378481086005634,0.00888185865815683
X011324481,1.2D+1.6L,0.573659585691012,3.68250477240549,0.403414479607037,-0.00985096515284789,-0.00378481086005634,0.00888185865815683
X021117486,1.2D+1.6L,0.573659585691012,3.68250477240549,0.403414479607037,-0.00985096515284789,-0.00378481086005634,0.00888185865815683
X021118490,1.2D+1.6L,0.573659585691012,3.68250477240549,0.403414479607037,-0.00985096515284789,-0.00378481086005634,0.00888185865815683
X021118492,1.2D+1.6L,0.573659585691012,3.68250477240549,0.403414479607037,-0.00985096515284789,-0.00378481086005634,0.00888185865815683
X021119497,1.2D+1.6L,0.573659585691012,3.68250477240549,0.403414479607037,-0.00985096515284789,-0.00378481086005634,0.00888185865815683
X021119499,1.2D+1.6L,20.9429720761391,6.27352549983083,-0.605600306535567,-0.00970404356305588,0.00786995371214531,0.00431315497590781
X021120506,1.2D+1.6L,20.8094424786165,1.32908147377948,2.38504376768899,-0.00109873819965171,0.000935171718416867,0.003282609648879
X021120510,1.2D+1.6L,14.3896529043268,6.76586923592858,4.35801871352656,-0.00453829053052086,-0.00489256530960739,0.000135088128116892
X021121519,1.2D+1.6L,2.81459069538259,1.34170639892189,-1.625834865281,0.000930992793989732,0.00101106462534523,-0.00146828387983028
X021122525,1.2D+1.6L,2.81459069538259,1.34170639892189,-1.625834865281,0.000930992793989732,0.00101106462534523,-0.00146828387983028
X021122527,1.2D+1.6L,0.702162967186773,2.2088635958047,-0.926928468605603,-0.000313718352550157,0.000233905232601838,1.30326205740855E-05
X021219536,1.2D+1.6L,0.702162967186773,2.2088635958047,-0.926928468605603,-0.000313718352550157,0.000233905232601838,1.30326205740855E-05
X021220539,1.2D+1.6L,0.702162967186773,2.2088635958047,-0.926928468605603,-0.000313718352550157,0.000233905232601838,1.30326205740855E-05
X021220541,1.2D+1.6L,0.702162967186773,2.2088635958047,-0.926928468605603,-0.000313718352550157,0.000233905232601838,1.30326205740855E-05
X021221545,1.2D+1.6L,0.702162967186773,2.2088635958047,-0.926928468605603,-0.000313718352550157,0.000233905232601838,1.30326205740855E-05
X021221547,1.2D+1.6L,9.32193186503594,11.6037003597194,3.77068373300212,-0.00349880886639676,0.00377279987036633,0.00687677751162762
X021222551,1.2D+1.6L,1.08075785945224,2.4217718080465,1.14717733696406,-0.00101147276736813,-0.000438528912289463,-0.0013820621849399
