HSSxHSS000001A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000001A45,93.2168571576743, 33.0360576, 28.0578361281178, 32.1229634295565
HSSxHSS000001A90,83.0253029321479, 33.0360576, 23.3062715019848, 26.6829738301631
HSSxHSS000002A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000002A45,93.2168571576743, 33.0360576, 28.0578361281178, 32.1229634295565
HSSxHSS000002A90,83.0253029321479, 33.0360576, 23.3062715019848, 26.6829738301631
HSSxHSS000003A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000003A45,85.8054286407194, 33.0360576, 24.6024375901723, 28.1669334505471
HSSxHSS000003A90,76.8689919306518, 33.0360576, 20.4360410214448, 23.396893309207
HSSxHSS000004A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000004A45,85.8054286407194, 33.0360576, 24.6024375901723, 28.1669334505471
HSSxHSS000004A90,76.8689919306518, 33.0360576, 20.4360410214448, 23.396893309207
HSSxHSS000005A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000005A45,78.2457715534252, 33.0360576, 21.0779310814678, 24.1317828719574
HSSxHSS000005A90,70.5895487556134, 33.0360576, 17.5084031556134, 20.045088
HSSxHSS000006A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000006A45,78.2457715534252, 33.0360576, 21.0779310814678, 24.1317828719574
HSSxHSS000006A90,70.5895487556134, 33.0360576, 17.5084031556134, 20.045088
HSSxHSS000007A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000007A45,78.2457715534252, 33.0360576, 21.0779310814678, 24.1317828719574
HSSxHSS000007A90,70.5895487556134, 33.0360576, 17.5084031556134, 20.045088
HSSxHSS000008A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000008A45,70.6861144661312, 33.0360576, 17.5534245727634, 20.0966322933678
HSSxHSS000008A90,64.3101125295928, 33.0360576, 14.5807685295928, 16.6932864
HSSxHSS000009A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000009A45,70.6861144661312, 33.0360576, 17.5534245727634, 20.0966322933678
HSSxHSS000009A90,64.3101125295928, 33.0360576, 14.5807685295928, 16.6932864
HSSxHSS000010A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000010A45,70.6861144661312, 33.0360576, 17.5534245727634, 20.0966322933678
HSSxHSS000010A90,64.3101125295928, 33.0360576, 14.5807685295928, 16.6932864
HSSxHSS000011A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000011A45,70.6861144661312, 33.0360576, 17.5534245727634, 20.0966322933678
HSSxHSS000011A90,64.3101125295928, 33.0360576, 14.5807685295928, 16.6932864
HSSxHSS000012A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000012A45,66.9804002076538, 33.0360576, 15.8257253037906, 18.1186173038632
HSSxHSS000012A90,61.2319575168376, 33.0360576, 13.1456535168376, 15.0502464
HSSxHSS000013A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000013A45,66.9804002076538, 33.0360576, 15.8257253037906, 18.1186173038632
HSSxHSS000013A90,61.2319575168376, 33.0360576, 13.1456535168376, 15.0502464
HSSxHSS000014A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000014A45,66.9804002076538, 33.0360576, 15.8257253037906, 18.1186173038632
HSSxHSS000014A90,61.2319575168376, 33.0360576, 13.1456535168376, 15.0502464
HSSxHSS000015A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000015A45,66.9804002076538, 33.0360576, 15.8257253037906, 18.1186173038632
HSSxHSS000015A90,61.2319575168376, 33.0360576, 13.1456535168376, 15.0502464
HSSxHSS000016A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000016A45,63.1264573788371, 33.0360576, 14.0289180640589, 16.0614817147782
HSSxHSS000016A90,58.0306763035722, 33.0360576, 11.6531339035722, 13.3414848
HSSxHSS000017A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000017A45,63.1264573788371, 33.0360576, 14.0289180640589, 16.0614817147782
HSSxHSS000017A90,58.0306763035722, 33.0360576, 11.6531339035722, 13.3414848
HSSxHSS000018A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000018A45,63.1264573788371, 33.0360576, 14.0289180640589, 16.0614817147782
HSSxHSS000018A90,58.0306763035722, 33.0360576, 11.6531339035722, 13.3414848
HSSxHSS000019A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000019A45,63.1264573788371, 33.0360576, 14.0289180640589, 16.0614817147782
HSSxHSS000019A90,58.0306763035722, 33.0360576, 11.6531339035722, 13.3414848
HSSxHSS000020A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000020A45,63.1264573788371, 33.0360576, 14.0289180640589, 16.0614817147782
HSSxHSS000020A90,58.0306763035722, 33.0360576, 11.6531339035722, 13.3414848
HSSxHSS000021A00,88.0997684304188, 33.0360576, 25.6721177924088, 29.39159303801
HSSxHSS000021A45,59.4207431203596, 33.0360576, 12.3012187950861, 14.0834667252735
HSSxHSS000021A90,54.952521290817, 33.0360576, 10.218018890817, 11.6984448
