Node_ID,Member_ID,Section,Load_Combination,vertical_reaction_at_Column_Base,horizontal_reaction_x_at_Column_Base,horizontal_reaction_y_at_Column_Base
P001217,CO0011,HSS127X127X4.8,1.2D+1.6L,-14816.7241365235,0,0,Wind X + 0.3 Wind Y,0,-6000,-2400,0.3 Wind X + Wind Y,0,-1800,-8000,Wind -X + 0.3 Wind Y,0,6000,-2400,Wind X + 0.3 Wind -Y,0,-6000,2400,Wind -X + 0.3 Wind -Y,0,6000,2400,0.3 Wind -X + Wind Y,0,1800,-8000,0.3 Wind -X + Wind -Y,0,1800,8000,0.3 Wind X + Wind -Y,0,-1800,8000
P001218,CO0012,HSS152.4X152.4X6.4,1.2D+1.6L,-79495.029822826,11209.9736983819,-1873.97310613029,Wind X + 0.3 Wind Y,16614.2437498114,-10251.7982260377,-9963.20742674267,0.3 Wind X + Wind Y,5768.99885064199,-6018.55862014435,-23446.9935226127,Wind -X + 0.3 Wind Y,-16096.8421724277,8311.3460376863,-3525.60441584408,Wind X + 0.3 Wind -Y,16096.8421724277,-8311.3460376863,3525.60441584408,Wind -X + 0.3 Wind -Y,-16614.2437498114,10251.7982260377,9963.20742674267,0.3 Wind -X + Wind Y,-4044.32692602973,-449.615341027134,-21515.7126193431,0.3 Wind -X + Wind -Y,-5768.99885064199,6018.55862014435,23446.9935226127,0.3 Wind X + Wind -Y,4044.32692602973,449.615341027134,21515.7126193431
P001219,CO0013,HSS203.2X203.2X7.9,1.2D+1.6L,-31910.2462579452,-1347.51134201683,591.697689125794,Wind X + 0.3 Wind Y,-5813.37378672562,-23365.405503377,-10857.4797897337,0.3 Wind X + Wind Y,18215.5881597881,-22196.1990694763,-28258.2657971468,Wind -X + 0.3 Wind Y,18973.5498059382,13352.2775351595,-5626.71044777838,Wind X + 0.3 Wind -Y,-18973.5498059382,-13352.2775351595,5626.71044777838,Wind -X + 0.3 Wind -Y,5813.37378672562,23365.405503377,10857.4797897337,0.3 Wind -X + Wind Y,25651.6652375872,-11180.8941579153,-26689.0349945602,0.3 Wind -X + Wind -Y,-18215.5881597881,22196.1990694763,28258.2657971468,0.3 Wind X + Wind -Y,-25651.6652375872,11180.8941579153,26689.0349945602
P001220,CO0014,HSS127X127X4.8,1.2D+1.6L,-94510.2396601119,-9325.93395735055,-680.238872422085,Wind X + 0.3 Wind Y,-4252.30751237517,-8055.40923610445,-9114.86774851882,0.3 Wind X + Wind Y,-20743.6504600149,-4895.68403980871,-12168.2615247414,Wind -X + 0.3 Wind Y,-8583.70888738463,6420.86334447101,2894.77904509966,Wind X + 0.3 Wind -Y,8583.70888738463,-6420.86334447101,-2894.77904509966,Wind -X + 0.3 Wind -Y,4252.30751237517,8055.40923610445,9114.86774851882,0.3 Wind -X + Wind Y,-22043.0708725178,-552.802265636074,-8565.36748665584,0.3 Wind -X + Wind -Y,20743.6504600149,4895.68403980871,12168.2615247414,0.3 Wind X + Wind -Y,22043.0708725178,552.802265636074,8565.36748665584
P001221,CO0015,0,1.2D+1.6L,22043.0708725178,552.802265636074,8565.36748665584,Wind X + 0.3 Wind Y,22043.0708725178,552.802265636074,8565.36748665584,0.3 Wind X + Wind Y,22043.0708725178,552.802265636074,8565.36748665584,Wind -X + 0.3 Wind Y,22043.0708725178,552.802265636074,8565.36748665584,Wind X + 0.3 Wind -Y,22043.0708725178,552.802265636074,8565.36748665584,Wind -X + 0.3 Wind -Y,22043.0708725178,552.802265636074,8565.36748665584,0.3 Wind -X + Wind Y,22043.0708725178,552.802265636074,8565.36748665584,0.3 Wind -X + Wind -Y,22043.0708725178,552.802265636074,8565.36748665584,0.3 Wind X + Wind -Y,22043.0708725178,552.802265636074,8565.36748665584
P001222,CO0016,HSS101.6X101.6X4.8,1.2D+1.6L,-13242.9115918669,-22.7454965871485,-186.043256659033,Wind X + 0.3 Wind Y,50349.282740388,-38.2340804068442,-5255.3832925061,0.3 Wind X + Wind Y,-12722.6873010458,143.997330277989,-5978.61397584437,Wind -X + 0.3 Wind Y,-68697.0665578575,140.740160231048,2352.96637728025,Wind X + 0.3 Wind -Y,68697.0665578575,-140.740160231048,-2352.96637728025,Wind -X + 0.3 Wind -Y,-50349.282740388,38.2340804068442,5255.3832925061,0.3 Wind -X + Wind Y,-48436.5920905195,197.689602469357,-3696.10907490847,0.3 Wind -X + Wind -Y,12722.6873010458,-143.997330277989,5978.61397584437,0.3 Wind X + Wind -Y,48436.5920905195,-197.689602469357,3696.10907490847
P001223,CO0017,HSS114.3X114.3X4.8,1.2D+1.6L,-70877.020424655,-102.534094539046,2555.75042819097,Wind X + 0.3 Wind Y,58848.6551020145,1681.35978811647,-24087.528030951,0.3 Wind X + Wind Y,152714.759454663,1146.99982373981,-57094.0788354604,Wind -X + 0.3 Wind Y,30202.0017709914,-1257.67282945392,-8792.35356872493,Wind X + 0.3 Wind -Y,-30202.0017709914,1257.67282945392,8792.35356872493,Wind -X + 0.3 Wind -Y,-58848.6551020145,-1681.35978811647,24087.528030951,0.3 Wind -X + Wind Y,144120.763455357,265.290038468689,-52505.5264967926,0.3 Wind -X + Wind -Y,-152714.759454663,-1146.99982373981,57094.0788354604,0.3 Wind X + Wind -Y,-144120.763455357,-265.290038468689,52505.5264967926
P001224,CO0018,0,1.2D+1.6L,1195.64033567997,706.932673510991,-116.142763139656,Wind X + 0.3 Wind Y,-58348.6026085857,-58576.5547411523,-2930.71545026359,0.3 Wind X + Wind Y,13963.9246682666,13677.9508472384,760.956687327411,Wind -X + 0.3 Wind Y,79097.0677410092,79181.5551386803,4012.14709141072,Wind X + 0.3 Wind -Y,-79097.0677410092,-79181.5551386803,-4012.14709141072,Wind -X + 0.3 Wind -Y,58348.6026085857,58576.5547411523,2930.71545026359,0.3 Wind -X + Wind Y,55197.6257731451,55005.3838111882,2843.8154498297,0.3 Wind -X + Wind -Y,-13963.9246682666,-13677.9508472384,-760.956687327411,0.3 Wind X + Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297
P001225,CO0019,0,1.2D+1.6L,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind X + 0.3 Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind X + Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind -X + 0.3 Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind X + 0.3 Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind -X + 0.3 Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind -X + Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind -X + Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind X + Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297
P001319,CO0020,0,1.2D+1.6L,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind X + 0.3 Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind X + Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind -X + 0.3 Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind X + 0.3 Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind -X + 0.3 Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind -X + Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind -X + Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind X + Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297
P001320,CO0021,0,1.2D+1.6L,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind X + 0.3 Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind X + Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind -X + 0.3 Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind X + 0.3 Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,Wind -X + 0.3 Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind -X + Wind Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind -X + Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297,0.3 Wind X + Wind -Y,-55197.6257731451,-55005.3838111882,-2843.8154498297
P001321,CO0022,HSS114.3X114.3X4.8,1.2D+1.6L,-66814.6647496534,-508.25124972882,1182.0475264745,Wind X + 0.3 Wind Y,36954.2027990268,-4789.03266167458,26366.9678034328,0.3 Wind X + Wind Y,-40787.0888809189,1984.90587376199,-56411.208434326,Wind -X + 0.3 Wind Y,-71156.4114060336,7045.0429950357,-68776.6153476234,Wind X + 0.3 Wind -Y,71156.4114060336,-7045.0429950357,68776.6153476234,Wind -X + 0.3 Wind -Y,-36954.2027990268,4789.03266167458,-26366.9678034328,0.3 Wind -X + Wind Y,-73220.273142437,5535.12857077507,-84954.2833796429,0.3 Wind -X + Wind -Y,40787.0888809189,-1984.90587376199,56411.208434326,0.3 Wind X + Wind -Y,73220.273142437,-5535.12857077507,84954.2833796429
P001322,CO0023,HSS152.4X152.4X4.8,1.2D+1.6L,-65017.3839661756,-879.782680921914,-1201.03231016607,Wind X + 0.3 Wind Y,77191.6104151532,-23459.62442915,-8099.9104490354,0.3 Wind X + Wind Y,39294.1604150148,-7999.06562467025,-14062.3325300494,Wind -X + 0.3 Wind Y,-66552.042970888,22825.8804977708,430.222935625226,Wind X + 0.3 Wind -Y,66552.042970888,-22825.8804977708,-430.222935625226,Wind -X + 0.3 Wind -Y,-77191.6104151532,23459.62442915,8099.9104490354,0.3 Wind -X + Wind Y,-3828.9356007975,5886.58585340599,-11503.2925146512,0.3 Wind -X + Wind -Y,-39294.1604150148,7999.06562467025,14062.3325300494,0.3 Wind X + Wind -Y,3828.9356007975,-5886.58585340599,11503.2925146512
P001323,CO0024,HSS114.3X114.3X4.8,1.2D+1.6L,-216477.781952998,108.123132469091,-10.6288722425959,Wind X + 0.3 Wind Y,-47954.099628747,1570.3144463999,-12929.0373882364,0.3 Wind X + Wind Y,-148976.272504192,3141.23248844729,-47706.9326877624,Wind -X + 0.3 Wind Y,-40786.5878100889,190.216204936788,-15968.6910543733,Wind X + 0.3 Wind -Y,40786.5878100889,-190.216204936788,15968.6910543733,Wind -X + 0.3 Wind -Y,47954.099628747,-1570.3144463999,12929.0373882364,0.3 Wind -X + Wind Y,-146826.018958594,2727.20301600835,-48618.8287876035,0.3 Wind -X + Wind -Y,148976.272504192,-3141.23248844729,47706.9326877624,0.3 Wind X + Wind -Y,146826.018958594,-2727.20301600835,48618.8287876035
P001324,CO0025,0,1.2D+1.6L,1216.71434799985,1051.59315154459,609.511969446306,Wind X + 0.3 Wind Y,-76635.0619303029,-76387.3193163932,-4015.25430731747,0.3 Wind X + Wind Y,-40747.3522566337,-40642.6012311356,-2144.81892765801,Wind -X + 0.3 Wind Y,64927.2595055494,64699.5794683377,3395.31410811124,Wind X + 0.3 Wind -Y,-64927.2595055494,-64699.5794683377,-3395.31410811124,Wind -X + 0.3 Wind -Y,76635.0619303029,76387.3193163932,4015.25430731747,0.3 Wind -X + Wind Y,1721.34417412196,1683.46840428368,78.3515969706009,0.3 Wind -X + Wind -Y,40747.3522566337,40642.6012311356,2144.81892765801,0.3 Wind X + Wind -Y,-1721.34417412196,-1683.46840428368,-78.3515969706009
