BE0044,BE0045,BE0046,BE0063,BE0064,BE0065,BE0082,BE0161,BE0162,BE0163,BE0180,BE0181,BE0182,BE0199,BR0118,BR0120,BR0121,BR0122,BR0124,BR0125,BR0173,BR0174,BR0176,BR0177,BR0178,BR0179,BR0180,BR0181,BR0229,BR0231,BR0234,BR0235,BR0460,BR0464,BR0515,BR0520,CO0023,CO0024,CO0033,CO0034,CO0043,CO0044
0.00181617642739,0.00181617642739,0.00181617642739,0.00181617642739,0.00181617642739,0.00181617642739,0.00181617642739,0.00717008188569,0.00378183953151,0.0043999884626,0.00481951096955,0.00417435842076,0.00443746136546,0.00687541478564,0.00363235285478,0.00969068413697,0.00583888521686,0.00363235285478,0.00834408980628,0.00896907043863,0.00363235285478,0.00540958369758,0.00959490977885,0.00363461934494,0.00363235285478,0.00954900330035,0.00969926791202,0.00911800782529,0.00442847737633,0.00973415240573,0.00927996230795,0.0080846141657,0.00659489474781,0.00751661230538,0.00741769842984,0.00646778635733,0.00755768367135,0.0155177208103,0.00665048798976,0.0162162010884,0.00674721885437,0.0155048640533
,0.00655194391125,0.00575633818791,0.00655194391125,,0.00655194391125,0.00575633818791,0.0351673434444,0.0290098525797,0.0206749485346,0.0342056321972,0.0307855916615,0.0192291625583,0.0363112191125,0.0131038878225,0.0781561266361,0.0372815819497,,0.0600365839758,0.0438990207404,,0.0308406185318,0.381396847864,0.0130853249296,,0.047213145177,0.367640908255,0.0493475480121,0.0176130653598,0.0777459271955,0.0479768134491,0.0512466191186,0.0258910029986,0.0291780786658,0.0276966012811,0.025402086894,0.0550219394544,0.330898117127,0.0521241732458,0.270422221348,0.0556037985216,0.335702965399
,0.00655194391125,,0.00655194391125,,,,0.0439441238421,0.0244819247553,0.0219488425286,0.0344831377778,0.025913904894,0.0210910658307,0.0338170735578,,0.0800949770057,0.0358736896641,,0.0620176180555,0.0500130644308,,0.0304633899819,0.37923812465,0.0130137329459,,0.0556924810845,0.374912645505,0.0495832882369,0.01662689923,0.0666287346715,0.0509860618965,0.0514946672982,0.0248178699449,0.0298691462028,0.0279455432674,0.0250421185932,0.0536416089394,0.464142825702,0.0498249809321,0.359979172513,0.0504187999539,0.363442610433
,,,,,,,0.0418302905553,0.0218964593155,0.0204801422549,0.0378964221214,0.0206534136272,0.0264591920407,0.0504119020163,,0.0807637016901,0.0369713582365,,0.0619927779027,0.0540125529905,,,0.393904133291,0.0129272084872,,0.0546056534696,0.394615547736,0.0545578503601,0.0186912144408,0.0782603303851,0.0497747670096,0.0578997503667,0.0268705102269,0.0301448568503,0.028066514153,,0.0614644947711,0.474106708821,0.0537338316149,0.392018434822,0.0499022998952,0.458192554421
,,,,,,,0.0339497104023,,0.0208419441562,0.0476614352455,,0.0257774238312,0.0394213583098,,0.0667029761845,0.0355808654208,,0.0550017363094,0.0488520402517,,,0.399326978391,0.0059179820194,,0.0522792168716,0.358424256363,0.0446369672414,0.0233432700922,0.0644296073706,0.0533210070938,0.0501520882665,0.0184257023046,0.0252505556018,,,0.0795393382533,0.362230127873,0.0713747822363,0.388155565014,0.0549282405643,0.408517475872
,,,,,,,0.0359449504319,,0.022379749074,0.0446097793308,,0.0235569965892,0.0389488278579,,0.0650374594507,0.0650374594507,,0.0535263407593,0.0472010643509,,,0.413223102949,0.413223102949,,0.051953361717,0.357155442674,0.044510312978,0.0251281849214,0.0646385633493,0.055260929935,0.0506935907854,,0.0274916758836,,,0.0491237857866,0.357035550798,0.0979308888429,0.392698203868,0.0539757255324,0.409815676959
,,,,,,,0.0368198126913,,0.0229665272239,0.0464796055023,,0.0238581957863,0.0392642426336,,0.0658212406101,0.0351859365152,,0.0546421025272,0.0474369898639,,,0.398998499182,,,0.0516501461376,0.358589295362,0.0450846249145,0.0408712935196,0.0643752034503,0.053836400385,0.0501954493509,0.0501954493509,0.0257705031118,,,0.0502694779966,0.361912961367,0.0703727702632,0.387498792625,0.0561525353642,0.408670976885
,,,,,,,0.0343987336813,,0.021018708992,0.0466884942816,,0.0257994326293,0.0389177116511,,0.066723475925,,,0.0549771827437,0.0487915175863,,,0.39963652161,0.39963652161,,0.0523339638674,0.358590954002,0.0444491971786,0.0409839659497,0.06473512206,0.0532569848028,0.0506794502455,0.0143210897894,0.0257537682266,,,0.0794496043951,0.362204054893,0.07044545352,0.388063984459,0.0539193245121,0.408727009362
,,,,,,,0.0353114999914,,0.0205438215777,0.0330461483108,,0.0231145020161,0.0393871194223,,0.0762716148164,,,0.0536435870008,0.0405578105378,,,0.292819786924,0.0137833499433,,0.0495407923384,0.349382469978,0.039260263048,0.0233404198605,0.0641749497387,0.0535358564731,0.0498680843126,0.014534716711,0.0261178516335,,,0.0804330279026,0.315379320443,0.0660233594005,0.286267690135,0.0562582193198,0.367786101255
,,,,,,,0.0382235582271,,0.0250953951573,0.044810263948,,0.0233824509003,0.0499816188744,,0.0660803231605,,,0.0587606309862,0.0437985338236,,,0.403961890257,,,0.0463943918345,0.300904068417,0.0494356276472,,0.0783670475642,0.0422730872275,0.0579479660351,,0.021420945398,,,0.0523091872625,0.353146897174,0.105270257418,0.279283160905,0.0753274127428,0.4064360869
,,,,,,,,,0.026248990874,0.0075821842331,,0.0237972680495,0.0533264366473,,0.111136386933,,,0.0260982826223,0.0663122968154,,,0.594687584472,,,0.0602908208069,0.0274983542902,0.0512695225025,,0.0772656743162,0.0617093192871,0.0492325662665,,,,,0.00701604244726,0.483593821289,,0.460679681817,0.0625502727828,0.396025543012
,,,,,,,,,0.0283301997517,,,0.0240616335435,0.053187098493,,0.111533443186,,,0.0266713591083,0.0634427307246,,,0.403634689408,,,0.0531486030509,,0.0502808557881,,0.0771119316595,0.0558259435881,0.0491652504211,,,,,0.00656025826961,0.476562022296,,0.427124704979,0.0621246795831,0.394063594881
,,,,,,,,,0.0257313368401,,,0.0249078718582,0.03897158223,,0.40852629069,,,,0.0681055255772,,,0.403465959669,,,0.0595312841652,,0.0525715410196,,0.0649576424537,0.0534367612376,0.0496263334826,,,,,,0.490274634529,,0.51653673404,0.0546367394279,0.359627430886
,,,,,,,,,0.0253027761578,,,,0.0143168467624,,0.408468298304,,,,0.0771372849531,,,0.403774831223,,,0.0526420513599,,0.0282917803684,,0.21101717655,0.053372074029,0.0269067965728,,,,,,0.509703684144,,0.533567115702,,0.856010560475
,,,,,,,,,0.0236096524189,,,,0.0236096524189,,0.408497244916,,,,0.0774704436895,,,0.403849350708,,,0.0515087486004,,0.0515087486004,,0.209157700427,0.10185769812,0.0194888981449,,,,,,0.509718662703,,0.533521938641,,0.507688928963
,,,,,,,,,0.0236096524189,,,,0.0236096524189,,0.408497244916,,,,0.0774704436895,,,0.403849350708,,,0.0515087486004,,0.0515087486004,,0.209157700427,0.10185769812,0.0194888981449,,,,,,0.509718662703,,0.533521938641,,0.507688928963
,,,,,,,,,0.0250662967286,,,,,,0.408372480085,,,,0.0796358614846,,,0.403760250764,,,0.0443895891385,,,,0.209642295479,0.0755247477637,0.0171308988339,,,,,,0.506712749361,,0.525708375649,,0.37852998702
