1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,5,6,7,8,9
53.4403434742,109.620834349,110.211066645,112.304333472,,,,,,,,56.8754652874,,,,,,,,,,,69.9886503896,,,,,,,,,,,90.0498394675,98.2126063976,98.4692721381,102.114361043,106.842049099,107.71756803
22.8327129924,36.4156210649,37.1483805126,40.2254965644,,,,,,,,23.3399663252,,,,,,,,,,,29.5780257464,,,,,,,,,,,29.6496118245,30.5264535917,32.3051061784,32.4372430209,32.5662186192,34.794538341
22.6613582515,35.9913024475,36.4090236933,39.3473357405,,,,,,,,23.1701226511,,,,,,,,,,,29.3608383763,,,,,,,,,,,29.4868067928,30.4772981003,31.6908965906,32.5140202764,33.2236553385,34.4563325056
22.2814231775,33.1650441895,37.7890756622,44.6232461665,,,,,,,,22.7385387118,,,,,,,,,,,27.0357381479,,,,,,,,,,,29.3428167988,30.9683703006,31.413117542,32.1066213595,32.5080433163,32.8701104031
20.6190675903,35.0847172877,36.9694249812,46.4392134596,,,,,,,,22.686379418,,,,,,,,,,,24.1163809337,,,,,,,,,,,28.39310739,29.3882821201,31.3232745286,32.0928379225,32.2193593543,34.336536148
10.7107654014,34.6804239764,36.5173142048,46.4271910525,,,,,,,,10.7726787644,,,,,,,,,,,20.6195069662,,,,,,,,,,,22.4695465351,24.1090495231,26.5718735466,31.53012714,31.7356525297,33.5327218003
10.725538519,36.9522173228,46.4628121629,47.3472516298,,,,,,,,20.6129747548,,,,,,,,,,,22.747840131,,,,,,,,,,,24.1116837214,28.7635664086,31.511008909,31.7292073194,33.5380711309,34.7051848288
10.7643422238,36.9440622212,46.4006872935,47.2093072652,,,,,,,,20.5979631573,,,,,,,,,,,22.6930702806,,,,,,,,,,,24.1266180286,28.297908623,31.7169747198,31.8635587514,33.596128973,34.6899206695
21.1920590614,46.6298160091,48.8877465089,49.8133217865,,,,,,,,22.9280672799,,,,,,,,,,,24.3529074032,,,,,,,,,,,26.7235461536,31.5188403019,33.5119561912,35.3787980135,36.0418493231,38.0294084973
9.81305299606,35.9801134667,37.3536497957,46.0690568503,,,,,,,,10.8542150205,,,,,,,,,,,19.9311037624,,,,,,,,,,,22.2291171151,22.4941490301,24.0982543131,30.7229618741,33.2092136707,33.966147663
6.76102737555,31.8482708647,33.0967922724,37.2613195787,,,,,,,,10.1425563275,,,,,,,,,,,10.5425875958,,,,,,,,,,,16.5562841952,17.1391581162,20.419633923,23.269744727,29.7695228203,31.5009378999
10.5302963335,33.4276163206,37.3128523839,45.8685242286,,,,,,,,10.7054523533,,,,,,,,,,,16.5562168433,,,,,,,,,,,18.3745073816,20.6268047876,23.3502053146,30.1309813248,31.3690824561,33.0676683211
10.8867684264,46.3905850296,47.9007614303,48.5515317354,,,,,,,,17.1713797232,,,,,,,,,,,18.263666873,,,,,,,,,,,20.865015661,23.9587737984,31.2307542141,33.2353476737,34.9903019972,37.4999780088
8.4854872666,44.521780438,45.7733422516,49.5565262815,,,,,,,,14.1832569824,,,,,,,,,,,17.1617682631,,,,,,,,,,,18.3781279446,19.3377995249,22.8527254927,29.1896943622,30.8931722192,31.6626884336
0.745201190574,39.5682855818,45.7684954655,49.4956557578,,,,,,,,10.5147999416,,,,,,,,,,,15.0307189676,,,,,,,,,,,16.1380264399,17.1601736225,18.3396224337,22.837616833,27.8861345051,30.9206143202
0.745201190574,39.5682855842,45.7684954616,49.4956557604,,,,,,,,10.5147999416,,,,,,,,,,,15.0307189676,,,,,,,,,,,16.1380264399,17.1601736225,18.3396224337,22.8376168331,27.8861345052,30.9206143202
0.858197023692,41.236285237,46.2420044648,49.9621401353,,,,,,,,11.0049394958,,,,,,,,,,,16.2484046445,,,,,,,,,,,16.8860202902,17.2033703966,18.3955391244,23.652281484,30.377614948,32.7354184818
